[2026-05-12 09:32:01] [INFO] Payment processing started for request: {"student_id":"1889","amount":"27000","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Payment validation passed for student 1889. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Database transaction started for student 1889 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Generating receipt number - Student: 1889, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [SUCCESS] Payment record created: ID 3788, Receipt: 218, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Synchronized tbl_student_fee_allocation for student 1889 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Generating receipt number - Student: 1889, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [SUCCESS] Payment record created: ID 3789, Receipt: 278, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Synchronized tbl_student_fee_allocation for student 1889 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [INFO] Payment transaction log created for payment ID: 3788 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:32:01] [SUCCESS] Payment transaction committed successfully for student 1889. Receipt No: 218, 278 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:43:22] [INFO] Fetching student information for admission confirm - Student ID: 3471, Counsellor ID: 143 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:43:22] [INFO] Student information fetched successfully - Student: JESAL, Course ID: 2, Medium ID: 2, Group ID: 3 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:43:22] [INFO] Fetching fee configuration - Course ID: 2, Medium ID: 2, Group ID: 3 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:43:22] [INFO] Fee configuration fetched successfully - School Fee: ₹15000, Trust Fee: ₹15000, Tuition Part 1: ₹10000, Token Amount (with GST): ₹11800 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:50:28] [INFO] Fetching student information for admission confirm - Student ID: 3472, Counsellor ID: 143 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:50:28] [INFO] Student information fetched successfully - Student: MAHAVIR, Course ID: 2, Medium ID: 2, Group ID: 3 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:50:28] [INFO] Fetching fee configuration - Course ID: 2, Medium ID: 2, Group ID: 3 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:50:28] [INFO] Fee configuration fetched successfully - School Fee: ₹15000, Trust Fee: ₹15000, Tuition Part 1: ₹10000, Token Amount (with GST): ₹11800 | User ID: 143 | URI: /counselling-backend/index.php?route=students/admission-confirm-save
[2026-05-12 09:56:58] [INFO] Payment processing started for request: {"student_id":"1455","amount":"98980","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Payment validation passed for student 1455. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Database transaction started for student 1455 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Generating receipt number - Student: 1455, Fee Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [SUCCESS] Payment record created: ID 3791, Receipt: 219, Component: school_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Synchronized tbl_student_fee_allocation for student 1455 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Generating receipt number - Student: 1455, Fee Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [SUCCESS] Payment record created: ID 3792, Receipt: 279, Component: trust_facilities_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Synchronized tbl_student_fee_allocation for student 1455 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Generating receipt number - Student: 1455, Fee Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [SUCCESS] Payment record created: ID 3793, Receipt: 263, Component: tuition_fee_part2 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Synchronized tbl_student_fee_allocation for student 1455 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [INFO] Payment transaction log created for payment ID: 3791 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 09:56:58] [SUCCESS] Payment transaction committed successfully for student 1455. Receipt No: 219, 279, 263 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Payment processing started for request: {"student_id":"2221","amount":"21600","payment_mode":"cash"} | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Payment validation passed for student 2221. Proceeding with payment record creation. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Database transaction started for student 2221 payment processing. | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Generating receipt number - Student: 2221, Fee Component: transport_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [SUCCESS] Payment record created: ID 3794, Receipt: 41, Component: transport_fee | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Synchronized tbl_student_fee_allocation for student 2221 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Payment transaction log created for payment ID: 3794 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [SUCCESS] Payment transaction committed successfully for student 2221. Receipt No: 41 | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 10:13:02] [INFO] Updated student requirement flags for student 2221: transport_required = 'Yes' | User ID: 31 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [INFO] Payment processing started for request: {"student_id":"135","amount":"11800","payment_mode":"cash"} | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [INFO] Payment validation passed for student 135. Proceeding with payment record creation. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [INFO] Database transaction started for student 135 payment processing. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [SUCCESS] Payment record created: ID 3795, Receipt: 0, Component: tuition_fee_part1 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [INFO] Synchronized tbl_student_fee_allocation for student 135 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [INFO] Attempting to enroll student 135 after payment. | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [SUCCESS] Student 135 enrolled successfully. Enrollment ID: 2678 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [INFO] Payment transaction log created for payment ID: 3795 | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
[2026-05-12 12:15:18] [SUCCESS] Payment transaction committed successfully for student 135. Receipt No:  | User ID: 70 | URI: /counselling-backend/index.php?route=payments/payment-save
